=== Found JODA query file, executing JODA queries ===
= File:'NoBench_extra.json' =
= File:'NoBench.json' =
0.12.3: Pulling from nicotin/joda
Digest: sha256:6c0c6b4a19967ae02ef348535acdb3eb8496453a8b868763c34370e10be0192f
Status: Image is up to date for nicotin/joda:0.12.3
fd7ead60f0970b453e0744b00a5b14a172654cd30b2b5c42ed1d72252d1fcf73
0
JODA: 198.246 s
joda-benchmark
=== Found MongoDB query file, executing MongoDB queries ===
= File:'NoBench_extra.json' =
= File:'NoBench.json' =
5.0.3-focal: Pulling from library/mongo
Digest: sha256:f7c401402aa3e689fc42c7109247ab2d5a3e3b4b8a3ace4c2bf7a5fc74ca4917
Status: Image is up to date for mongo:5.0.3-focal
11e33b958cc78f55766de31dfd3ae5153340cb6479805c406fb8502f6d1ead04
2021-11-10T08:06:04.429+0000	connected to: mongodb://localhost/
2021-11-10T08:18:57.519+0000	[###.....................] benchmark.NoBench	3.99GB/29.7GB (13.4%)
2021-11-10T08:19:00.520+0000	[###.....................] benchmark.NoBench	4.00GB/29.7GB (13.5%)
2021-11-10T08:19:03.520+0000	[###.....................] benchmark.NoBench	4.02GB/29.7GB (13.5%)
2021-11-10T08:19:06.520+0000	[###.....................] benchmark.NoBench	4.03GB/29.7GB (13.6%)
2021-11-10T08:19:09.520+0000	[###.....................] benchmark.NoBench	4.05GB/29.7GB (13.6%)
2021-11-10T08:19:12.519+0000	[###.....................] benchmark.NoBench	4.07GB/29.7GB (13.7%)
2021-11-10T08:19:15.520+0000	[###.....................] benchmark.NoBench	4.08GB/29.7GB (13.8%)
2021-11-10T08:19:18.519+0000	[###.....................] benchmark.NoBench	4.10GB/29.7GB (13.8%)
2021-11-10T08:19:21.520+0000	[###.....................] benchmark.NoBench	4.11GB/29.7GB (13.9%)
2021-11-10T08:19:24.519+0000	[###.....................] benchmark.NoBench	4.13GB/29.7GB (13.9%)
2021-11-10T08:19:27.521+0000	[###.....................] benchmark.NoBench	4.15GB/29.7GB (14.0%)
2021-11-10T08:19:30.519+0000	[###.....................] benchmark.NoBench	4.17GB/29.7GB (14.0%)
2021-11-10T08:19:33.519+0000	[###.....................] benchmark.NoBench	4.18GB/29.7GB (14.1%)
2021-11-10T08:19:36.519+0000	[###.....................] benchmark.NoBench	4.20GB/29.7GB (14.1%)
2021-11-10T08:19:39.519+0000	[###.....................] benchmark.NoBench	4.21GB/29.7GB (14.2%)
2021-11-10T08:19:42.520+0000	[###.....................] benchmark.NoBench	4.23GB/29.7GB (14.3%)
2021-11-10T08:19:45.519+0000	[###.....................] benchmark.NoBench	4.25GB/29.7GB (14.3%)
2021-11-10T08:19:48.519+0000	[###.....................] benchmark.NoBench	4.26GB/29.7GB (14.4%)
2021-11-10T08:19:51.520+0000	[###.....................] benchmark.NoBench	4.28GB/29.7GB (14.4%)
2021-11-10T08:19:54.520+0000	[###.....................] benchmark.NoBench	4.29GB/29.7GB (14.5%)
2021-11-10T08:19:57.520+0000	[###.....................] benchmark.NoBench	4.31GB/29.7GB (14.5%)
2021-11-10T08:20:00.520+0000	[###.....................] benchmark.NoBench	4.32GB/29.7GB (14.6%)
2021-11-10T08:20:03.519+0000	[###.....................] benchmark.NoBench	4.34GB/29.7GB (14.6%)
2021-11-10T08:20:06.520+0000	[###.....................] benchmark.NoBench	4.36GB/29.7GB (14.7%)
2021-11-10T08:20:09.520+0000	[###.....................] benchmark.NoBench	4.37GB/29.7GB (14.7%)
2021-11-10T08:20:12.519+0000	[###.....................] benchmark.NoBench	4.39GB/29.7GB (14.8%)
2021-11-10T08:20:15.520+0000	[###.....................] benchmark.NoBench	4.40GB/29.7GB (14.8%)
2021-11-10T08:20:18.519+0000	[###.....................] benchmark.NoBench	4.42GB/29.7GB (14.9%)
2021-11-10T08:20:21.519+0000	[###.....................] benchmark.NoBench	4.44GB/29.7GB (14.9%)
2021-11-10T08:20:24.520+0000	[###.....................] benchmark.NoBench	4.45GB/29.7GB (15.0%)
2021-11-10T08:20:27.519+0000	[###.....................] benchmark.NoBench	4.47GB/29.7GB (15.1%)
2021-11-10T08:20:30.519+0000	[###.....................] benchmark.NoBench	4.49GB/29.7GB (15.1%)
2021-11-10T08:20:33.520+0000	[###.....................] benchmark.NoBench	4.50GB/29.7GB (15.2%)
2021-11-10T08:20:36.519+0000	[###.....................] benchmark.NoBench	4.52GB/29.7GB (15.2%)
2021-11-10T08:20:39.519+0000	[###.....................] benchmark.NoBench	4.53GB/29.7GB (15.3%)
2021-11-10T08:20:42.520+0000	[###.....................] benchmark.NoBench	4.55GB/29.7GB (15.3%)
2021-11-10T08:20:45.520+0000	[###.....................] benchmark.NoBench	4.57GB/29.7GB (15.4%)
2021-11-10T08:20:48.520+0000	[###.....................] benchmark.NoBench	4.58GB/29.7GB (15.4%)
2021-11-10T08:20:51.520+0000	[###.....................] benchmark.NoBench	4.60GB/29.7GB (15.5%)
2021-11-10T08:20:54.520+0000	[###.....................] benchmark.NoBench	4.62GB/29.7GB (15.6%)
2021-11-10T08:20:57.520+0000	[###.....................] benchmark.NoBench	4.63GB/29.7GB (15.6%)
2021-11-10T08:21:00.519+0000	[###.....................] benchmark.NoBench	4.65GB/29.7GB (15.7%)
2021-11-10T08:21:03.520+0000	[###.....................] benchmark.NoBench	4.66GB/29.7GB (15.7%)
2021-11-10T08:21:06.520+0000	[###.....................] benchmark.NoBench	4.68GB/29.7GB (15.8%)
2021-11-10T08:21:09.519+0000	[###.....................] benchmark.NoBench	4.69GB/29.7GB (15.8%)
2021-11-10T08:21:12.520+0000	[###.....................] benchmark.NoBench	4.71GB/29.7GB (15.9%)
2021-11-10T08:21:15.520+0000	[###.....................] benchmark.NoBench	4.73GB/29.7GB (15.9%)
2021-11-10T08:21:18.519+0000	[###.....................] benchmark.NoBench	4.74GB/29.7GB (16.0%)
2021-11-10T08:21:21.519+0000	[###.....................] benchmark.NoBench	4.76GB/29.7GB (16.0%)
2021-11-10T08:21:24.520+0000	[###.....................] benchmark.NoBench	4.77GB/29.7GB (16.1%)
2021-11-10T08:21:27.519+0000	[###.....................] benchmark.NoBench	4.79GB/29.7GB (16.1%)
2021-11-10T08:21:30.519+0000	[###.....................] benchmark.NoBench	4.81GB/29.7GB (16.2%)
2021-11-10T08:21:33.525+0000	[###.....................] benchmark.NoBench	4.82GB/29.7GB (16.3%)
2021-11-10T08:21:36.520+0000	[###.....................] benchmark.NoBench	4.84GB/29.7GB (16.3%)
2021-11-10T08:21:39.519+0000	[###.....................] benchmark.NoBench	4.86GB/29.7GB (16.4%)
2021-11-10T08:21:42.520+0000	[###.....................] benchmark.NoBench	4.87GB/29.7GB (16.4%)
2021-11-10T08:21:45.519+0000	[###.....................] benchmark.NoBench	4.89GB/29.7GB (16.5%)
2021-11-10T08:21:48.519+0000	[###.....................] benchmark.NoBench	4.90GB/29.7GB (16.5%)
2021-11-10T08:21:51.519+0000	[###.....................] benchmark.NoBench	4.92GB/29.7GB (16.6%)
2021-11-10T08:21:54.522+0000	[###.....................] benchmark.NoBench	4.94GB/29.7GB (16.6%)
2021-11-10T08:21:57.520+0000	[####....................] benchmark.NoBench	4.95GB/29.7GB (16.7%)
2021-11-10T08:22:00.520+0000	[####....................] benchmark.NoBench	4.97GB/29.7GB (16.7%)
2021-11-10T08:22:03.521+0000	[####....................] benchmark.NoBench	4.99GB/29.7GB (16.8%)
2021-11-10T08:22:06.519+0000	[####....................] benchmark.NoBench	5.00GB/29.7GB (16.9%)
2021-11-10T08:22:09.519+0000	[####....................] benchmark.NoBench	5.02GB/29.7GB (16.9%)
2021-11-10T08:22:12.520+0000	[####....................] benchmark.NoBench	5.03GB/29.7GB (17.0%)
2021-11-10T08:22:15.520+0000	[####....................] benchmark.NoBench	5.05GB/29.7GB (17.0%)
2021-11-10T08:22:18.525+0000	[####....................] benchmark.NoBench	5.07GB/29.7GB (17.1%)
2021-11-10T08:22:21.519+0000	[####....................] benchmark.NoBench	5.08GB/29.7GB (17.1%)
2021-11-10T08:22:24.519+0000	[####....................] benchmark.NoBench	5.10GB/29.7GB (17.2%)
2021-11-10T08:22:27.520+0000	[####....................] benchmark.NoBench	5.11GB/29.7GB (17.2%)
2021-11-10T08:22:30.520+0000	[####....................] benchmark.NoBench	5.13GB/29.7GB (17.3%)
2021-11-10T08:22:33.520+0000	[####....................] benchmark.NoBench	5.15GB/29.7GB (17.4%)
2021-11-10T08:22:36.520+0000	[####....................] benchmark.NoBench	5.17GB/29.7GB (17.4%)
2021-11-10T08:22:39.521+0000	[####....................] benchmark.NoBench	5.18GB/29.7GB (17.5%)
2021-11-10T08:22:42.519+0000	[####....................] benchmark.NoBench	5.20GB/29.7GB (17.5%)
2021-11-10T08:22:45.520+0000	[####....................] benchmark.NoBench	5.21GB/29.7GB (17.6%)
2021-11-10T08:22:48.519+0000	[####....................] benchmark.NoBench	5.23GB/29.7GB (17.6%)
2021-11-10T08:22:51.519+0000	[####....................] benchmark.NoBench	5.25GB/29.7GB (17.7%)
2021-11-10T08:22:54.525+0000	[####....................] benchmark.NoBench	5.26GB/29.7GB (17.7%)
2021-11-10T08:22:57.519+0000	[####....................] benchmark.NoBench	5.28GB/29.7GB (17.8%)
2021-11-10T08:23:00.520+0000	[####....................] benchmark.NoBench	5.30GB/29.7GB (17.8%)
2021-11-10T08:23:03.519+0000	[####....................] benchmark.NoBench	5.31GB/29.7GB (17.9%)
2021-11-10T08:23:06.520+0000	[####....................] benchmark.NoBench	5.33GB/29.7GB (18.0%)
2021-11-10T08:23:09.523+0000	[####....................] benchmark.NoBench	5.34GB/29.7GB (18.0%)
2021-11-10T08:23:12.520+0000	[####....................] benchmark.NoBench	5.36GB/29.7GB (18.1%)
2021-11-10T08:23:15.520+0000	[####....................] benchmark.NoBench	5.38GB/29.7GB (18.1%)
2021-11-10T08:23:18.519+0000	[####....................] benchmark.NoBench	5.39GB/29.7GB (18.2%)
2021-11-10T08:23:21.519+0000	[####....................] benchmark.NoBench	5.41GB/29.7GB (18.2%)
2021-11-10T08:23:24.519+0000	[####....................] benchmark.NoBench	5.42GB/29.7GB (18.3%)
2021-11-10T08:23:27.519+0000	[####....................] benchmark.NoBench	5.44GB/29.7GB (18.3%)
2021-11-10T08:23:30.519+0000	[####....................] benchmark.NoBench	5.46GB/29.7GB (18.4%)
2021-11-10T08:23:33.519+0000	[####....................] benchmark.NoBench	5.48GB/29.7GB (18.4%)
2021-11-10T08:23:36.521+0000	[####....................] benchmark.NoBench	5.49GB/29.7GB (18.5%)
2021-11-10T08:23:39.520+0000	[####....................] benchmark.NoBench	5.51GB/29.7GB (18.6%)
2021-11-10T08:23:42.520+0000	[####....................] benchmark.NoBench	5.52GB/29.7GB (18.6%)
2021-11-10T08:23:45.520+0000	[####....................] benchmark.NoBench	5.54GB/29.7GB (18.7%)
2021-11-10T08:23:48.520+0000	[####....................] benchmark.NoBench	5.56GB/29.7GB (18.7%)
2021-11-10T08:23:51.519+0000	[####....................] benchmark.NoBench	5.57GB/29.7GB (18.8%)
2021-11-10T08:23:54.519+0000	[####....................] benchmark.NoBench	5.59GB/29.7GB (18.8%)
2021-11-10T08:23:57.519+0000	[####....................] benchmark.NoBench	5.61GB/29.7GB (18.9%)
2021-11-10T08:24:00.521+0000	[####....................] benchmark.NoBench	5.62GB/29.7GB (18.9%)
2021-11-10T08:24:03.519+0000	[####....................] benchmark.NoBench	5.64GB/29.7GB (19.0%)
2021-11-10T08:24:06.520+0000	[####....................] benchmark.NoBench	5.66GB/29.7GB (19.1%)
2021-11-10T08:24:09.520+0000	[####....................] benchmark.NoBench	5.67GB/29.7GB (19.1%)
2021-11-10T08:24:12.519+0000	[####....................] benchmark.NoBench	5.69GB/29.7GB (19.2%)
2021-11-10T08:24:15.520+0000	[####....................] benchmark.NoBench	5.71GB/29.7GB (19.2%)
2021-11-10T08:24:18.520+0000	[####....................] benchmark.NoBench	5.72GB/29.7GB (19.3%)
2021-11-10T08:24:21.521+0000	[####....................] benchmark.NoBench	5.74GB/29.7GB (19.3%)
2021-11-10T08:24:24.520+0000	[####....................] benchmark.NoBench	5.75GB/29.7GB (19.4%)
2021-11-10T08:24:27.520+0000	[####....................] benchmark.NoBench	5.77GB/29.7GB (19.4%)
2021-11-10T08:24:30.519+0000	[####....................] benchmark.NoBench	5.79GB/29.7GB (19.5%)
2021-11-10T08:24:33.522+0000	[####....................] benchmark.NoBench	5.81GB/29.7GB (19.6%)
2021-11-10T08:24:36.519+0000	[####....................] benchmark.NoBench	5.82GB/29.7GB (19.6%)
2021-11-10T08:24:39.520+0000	[####....................] benchmark.NoBench	5.84GB/29.7GB (19.7%)
2021-11-10T08:24:42.520+0000	[####....................] benchmark.NoBench	5.86GB/29.7GB (19.7%)
2021-11-10T08:24:45.519+0000	[####....................] benchmark.NoBench	5.87GB/29.7GB (19.8%)
2021-11-10T08:24:48.519+0000	[####....................] benchmark.NoBench	5.89GB/29.7GB (19.8%)
2021-11-10T08:24:51.520+0000	[####....................] benchmark.NoBench	5.90GB/29.7GB (19.9%)
2021-11-10T08:24:54.520+0000	[####....................] benchmark.NoBench	5.92GB/29.7GB (19.9%)
2021-11-10T08:24:57.519+0000	[####....................] benchmark.NoBench	5.94GB/29.7GB (20.0%)
2021-11-10T08:25:00.520+0000	[####....................] benchmark.NoBench	5.95GB/29.7GB (20.1%)
2021-11-10T08:25:03.519+0000	[####....................] benchmark.NoBench	5.97GB/29.7GB (20.1%)
2021-11-10T08:25:06.521+0000	[####....................] benchmark.NoBench	5.98GB/29.7GB (20.2%)
2021-11-10T08:25:09.520+0000	[####....................] benchmark.NoBench	6.00GB/29.7GB (20.2%)
2021-11-10T08:25:12.519+0000	[####....................] benchmark.NoBench	6.02GB/29.7GB (20.3%)
2021-11-10T08:25:15.520+0000	[####....................] benchmark.NoBench	6.03GB/29.7GB (20.3%)
2021-11-10T08:25:18.520+0000	[####....................] benchmark.NoBench	6.05GB/29.7GB (20.4%)
2021-11-10T08:25:21.519+0000	[####....................] benchmark.NoBench	6.07GB/29.7GB (20.4%)
2021-11-10T08:25:24.520+0000	[####....................] benchmark.NoBench	6.08GB/29.7GB (20.5%)
2021-11-10T08:25:27.519+0000	[####....................] benchmark.NoBench	6.10GB/29.7GB (20.5%)
2021-11-10T08:25:30.519+0000	[####....................] benchmark.NoBench	6.11GB/29.7GB (20.6%)
2021-11-10T08:25:33.520+0000	[####....................] benchmark.NoBench	6.13GB/29.7GB (20.6%)
2021-11-10T08:25:36.520+0000	[####....................] benchmark.NoBench	6.15GB/29.7GB (20.7%)
2021-11-10T08:25:39.519+0000	[####....................] benchmark.NoBench	6.16GB/29.7GB (20.8%)
2021-11-10T08:25:42.520+0000	[####....................] benchmark.NoBench	6.18GB/29.7GB (20.8%)
2021-11-10T08:25:45.520+0000	[#####...................] benchmark.NoBench	6.20GB/29.7GB (20.9%)
2021-11-10T08:25:48.520+0000	[#####...................] benchmark.NoBench	6.21GB/29.7GB (20.9%)
2021-11-10T08:25:51.519+0000	[#####...................] benchmark.NoBench	6.23GB/29.7GB (21.0%)
2021-11-10T08:25:54.519+0000	[#####...................] benchmark.NoBench	6.24GB/29.7GB (21.0%)
2021-11-10T08:25:57.520+0000	[#####...................] benchmark.NoBench	6.26GB/29.7GB (21.1%)
2021-11-10T08:26:00.522+0000	[#####...................] benchmark.NoBench	6.28GB/29.7GB (21.1%)
2021-11-10T08:26:03.521+0000	[#####...................] benchmark.NoBench	6.29GB/29.7GB (21.2%)
2021-11-10T08:26:06.520+0000	[#####...................] benchmark.NoBench	6.31GB/29.7GB (21.3%)
2021-11-10T08:26:09.520+0000	[#####...................] benchmark.NoBench	6.33GB/29.7GB (21.3%)
2021-11-10T08:26:12.519+0000	[#####...................] benchmark.NoBench	6.34GB/29.7GB (21.4%)
2021-11-10T08:26:15.519+0000	[#####...................] benchmark.NoBench	6.36GB/29.7GB (21.4%)
2021-11-10T08:26:18.519+0000	[#####...................] benchmark.NoBench	6.38GB/29.7GB (21.5%)
2021-11-10T08:26:21.520+0000	[#####...................] benchmark.NoBench	6.39GB/29.7GB (21.5%)
2021-11-10T08:26:24.519+0000	[#####...................] benchmark.NoBench	6.41GB/29.7GB (21.6%)
2021-11-10T08:26:27.520+0000	[#####...................] benchmark.NoBench	6.42GB/29.7GB (21.6%)
2021-11-10T08:26:30.519+0000	[#####...................] benchmark.NoBench	6.44GB/29.7GB (21.7%)
2021-11-10T08:26:33.520+0000	[#####...................] benchmark.NoBench	6.46GB/29.7GB (21.8%)
2021-11-10T08:26:36.520+0000	[#####...................] benchmark.NoBench	6.48GB/29.7GB (21.8%)
2021-11-10T08:26:39.520+0000	[#####...................] benchmark.NoBench	6.49GB/29.7GB (21.9%)
2021-11-10T08:26:42.520+0000	[#####...................] benchmark.NoBench	6.51GB/29.7GB (21.9%)
2021-11-10T08:26:45.519+0000	[#####...................] benchmark.NoBench	6.52GB/29.7GB (22.0%)
2021-11-10T08:26:48.520+0000	[#####...................] benchmark.NoBench	6.54GB/29.7GB (22.0%)
2021-11-10T08:26:51.519+0000	[#####...................] benchmark.NoBench	6.56GB/29.7GB (22.1%)
2021-11-10T08:26:54.519+0000	[#####...................] benchmark.NoBench	6.57GB/29.7GB (22.2%)
2021-11-10T08:26:57.520+0000	[#####...................] benchmark.NoBench	6.59GB/29.7GB (22.2%)
2021-11-10T08:27:00.520+0000	[#####...................] benchmark.NoBench	6.61GB/29.7GB (22.3%)
2021-11-10T08:27:03.519+0000	[#####...................] benchmark.NoBench	6.63GB/29.7GB (22.3%)
2021-11-10T08:27:06.520+0000	[#####...................] benchmark.NoBench	6.64GB/29.7GB (22.4%)
2021-11-10T08:27:09.519+0000	[#####...................] benchmark.NoBench	6.66GB/29.7GB (22.4%)
2021-11-10T08:27:12.520+0000	[#####...................] benchmark.NoBench	6.68GB/29.7GB (22.5%)
2021-11-10T08:27:15.522+0000	[#####...................] benchmark.NoBench	6.69GB/29.7GB (22.5%)
2021-11-10T08:27:18.520+0000	[#####...................] benchmark.NoBench	6.71GB/29.7GB (22.6%)
2021-11-10T08:27:21.519+0000	[#####...................] benchmark.NoBench	6.73GB/29.7GB (22.7%)
2021-11-10T08:27:24.520+0000	[#####...................] benchmark.NoBench	6.74GB/29.7GB (22.7%)
2021-11-10T08:27:27.519+0000	[#####...................] benchmark.NoBench	6.76GB/29.7GB (22.8%)
2021-11-10T08:27:30.520+0000	[#####...................] benchmark.NoBench	6.78GB/29.7GB (22.8%)
2021-11-10T08:27:33.519+0000	[#####...................] benchmark.NoBench	6.79GB/29.7GB (22.9%)
2021-11-10T08:27:36.520+0000	[#####...................] benchmark.NoBench	6.81GB/29.7GB (22.9%)
2021-11-10T08:27:39.520+0000	[#####...................] benchmark.NoBench	6.83GB/29.7GB (23.0%)
2021-11-10T08:27:42.521+0000	[#####...................] benchmark.NoBench	6.85GB/29.7GB (23.1%)
2021-11-10T08:27:45.519+0000	[#####...................] benchmark.NoBench	6.86GB/29.7GB (23.1%)
2021-11-10T08:27:48.520+0000	[#####...................] benchmark.NoBench	6.88GB/29.7GB (23.2%)
2021-11-10T08:27:51.520+0000	[#####...................] benchmark.NoBench	6.89GB/29.7GB (23.2%)
2021-11-10T08:27:54.522+0000	[#####...................] benchmark.NoBench	6.91GB/29.7GB (23.3%)
2021-11-10T08:27:57.520+0000	[#####...................] benchmark.NoBench	6.93GB/29.7GB (23.3%)
2021-11-10T08:28:00.521+0000	[#####...................] benchmark.NoBench	6.95GB/29.7GB (23.4%)
2021-11-10T08:28:03.520+0000	[#####...................] benchmark.NoBench	6.96GB/29.7GB (23.5%)
2021-11-10T08:28:06.519+0000	[#####...................] benchmark.NoBench	6.98GB/29.7GB (23.5%)
2021-11-10T08:28:09.520+0000	[#####...................] benchmark.NoBench	6.99GB/29.7GB (23.6%)
2021-11-10T08:28:12.522+0000	[#####...................] benchmark.NoBench	7.01GB/29.7GB (23.6%)
2021-11-10T08:28:15.519+0000	[#####...................] benchmark.NoBench	7.03GB/29.7GB (23.7%)
2021-11-10T08:28:18.520+0000	[#####...................] benchmark.NoBench	7.04GB/29.7GB (23.7%)
2021-11-10T08:28:21.520+0000	[#####...................] benchmark.NoBench	7.06GB/29.7GB (23.8%)
2021-11-10T08:28:24.519+0000	[#####...................] benchmark.NoBench	7.07GB/29.7GB (23.8%)
2021-11-10T08:28:27.519+0000	[#####...................] benchmark.NoBench	7.09GB/29.7GB (23.9%)
2021-11-10T08:28:30.519+0000	[#####...................] benchmark.NoBench	7.11GB/29.7GB (23.9%)
2021-11-10T08:28:33.520+0000	[#####...................] benchmark.NoBench	7.13GB/29.7GB (24.0%)
2021-11-10T08:28:36.519+0000	[#####...................] benchmark.NoBench	7.14GB/29.7GB (24.1%)
2021-11-10T08:28:39.522+0000	[#####...................] benchmark.NoBench	7.16GB/29.7GB (24.1%)
2021-11-10T08:28:42.520+0000	[#####...................] benchmark.NoBench	7.18GB/29.7GB (24.2%)
2021-11-10T08:28:45.520+0000	[#####...................] benchmark.NoBench	7.19GB/29.7GB (24.2%)
2021-11-10T08:28:48.520+0000	[#####...................] benchmark.NoBench	7.21GB/29.7GB (24.3%)
2021-11-10T08:28:51.520+0000	[#####...................] benchmark.NoBench	7.23GB/29.7GB (24.3%)
2021-11-10T08:28:54.520+0000	[#####...................] benchmark.NoBench	7.24GB/29.7GB (24.4%)
2021-11-10T08:28:57.520+0000	[#####...................] benchmark.NoBench	7.26GB/29.7GB (24.5%)
2021-11-10T08:29:00.520+0000	[#####...................] benchmark.NoBench	7.27GB/29.7GB (24.5%)
2021-11-10T08:29:03.519+0000	[#####...................] benchmark.NoBench	7.29GB/29.7GB (24.6%)
2021-11-10T08:29:06.520+0000	[#####...................] benchmark.NoBench	7.31GB/29.7GB (24.6%)
2021-11-10T08:29:09.520+0000	[#####...................] benchmark.NoBench	7.32GB/29.7GB (24.7%)
2021-11-10T08:29:12.519+0000	[#####...................] benchmark.NoBench	7.34GB/29.7GB (24.7%)
2021-11-10T08:29:15.520+0000	[#####...................] benchmark.NoBench	7.36GB/29.7GB (24.8%)
2021-11-10T08:29:18.519+0000	[#####...................] benchmark.NoBench	7.37GB/29.7GB (24.8%)
2021-11-10T08:29:21.521+0000	[#####...................] benchmark.NoBench	7.39GB/29.7GB (24.9%)
2021-11-10T08:29:24.520+0000	[#####...................] benchmark.NoBench	7.41GB/29.7GB (25.0%)
2021-11-10T08:29:27.520+0000	[######..................] benchmark.NoBench	7.42GB/29.7GB (25.0%)
2021-11-10T08:29:30.520+0000	[######..................] benchmark.NoBench	7.44GB/29.7GB (25.1%)
2021-11-10T08:29:33.519+0000	[######..................] benchmark.NoBench	7.46GB/29.7GB (25.1%)
2021-11-10T08:29:36.521+0000	[######..................] benchmark.NoBench	7.47GB/29.7GB (25.2%)
2021-11-10T08:29:39.520+0000	[######..................] benchmark.NoBench	7.49GB/29.7GB (25.2%)
2021-11-10T08:29:42.519+0000	[######..................] benchmark.NoBench	7.51GB/29.7GB (25.3%)
2021-11-10T08:29:45.521+0000	[######..................] benchmark.NoBench	7.53GB/29.7GB (25.4%)
2021-11-10T08:29:48.522+0000	[######..................] benchmark.NoBench	7.54GB/29.7GB (25.4%)
2021-11-10T08:29:51.521+0000	[######..................] benchmark.NoBench	7.56GB/29.7GB (25.5%)
2021-11-10T08:29:54.519+0000	[######..................] benchmark.NoBench	7.58GB/29.7GB (25.5%)
2021-11-10T08:29:57.520+0000	[######..................] benchmark.NoBench	7.59GB/29.7GB (25.6%)
2021-11-10T08:30:00.519+0000	[######..................] benchmark.NoBench	7.61GB/29.7GB (25.6%)
2021-11-10T08:30:03.519+0000	[######..................] benchmark.NoBench	7.62GB/29.7GB (25.7%)
2021-11-10T08:30:06.520+0000	[######..................] benchmark.NoBench	7.64GB/29.7GB (25.7%)
2021-11-10T08:30:09.519+0000	[######..................] benchmark.NoBench	7.66GB/29.7GB (25.8%)
2021-11-10T08:30:12.520+0000	[######..................] benchmark.NoBench	7.68GB/29.7GB (25.9%)
2021-11-10T08:30:15.520+0000	[######..................] benchmark.NoBench	7.69GB/29.7GB (25.9%)
2021-11-10T08:30:18.519+0000	[######..................] benchmark.NoBench	7.71GB/29.7GB (26.0%)
2021-11-10T08:30:21.519+0000	[######..................] benchmark.NoBench	7.72GB/29.7GB (26.0%)
2021-11-10T08:30:24.519+0000	[######..................] benchmark.NoBench	7.74GB/29.7GB (26.1%)
2021-11-10T08:30:27.521+0000	[######..................] benchmark.NoBench	7.76GB/29.7GB (26.1%)
2021-11-10T08:30:30.521+0000	[######..................] benchmark.NoBench	7.77GB/29.7GB (26.2%)
2021-11-10T08:30:33.520+0000	[######..................] benchmark.NoBench	7.79GB/29.7GB (26.2%)
2021-11-10T08:30:36.519+0000	[######..................] benchmark.NoBench	7.81GB/29.7GB (26.3%)
2021-11-10T08:30:39.520+0000	[######..................] benchmark.NoBench	7.82GB/29.7GB (26.4%)
2021-11-10T08:30:42.520+0000	[######..................] benchmark.NoBench	7.84GB/29.7GB (26.4%)
2021-11-10T08:30:45.519+0000	[######..................] benchmark.NoBench	7.86GB/29.7GB (26.5%)
2021-11-10T08:30:48.519+0000	[######..................] benchmark.NoBench	7.88GB/29.7GB (26.5%)
2021-11-10T08:30:51.519+0000	[######..................] benchmark.NoBench	7.89GB/29.7GB (26.6%)
2021-11-10T08:30:54.520+0000	[######..................] benchmark.NoBench	7.91GB/29.7GB (26.7%)
2021-11-10T08:30:57.519+0000	[######..................] benchmark.NoBench	7.93GB/29.7GB (26.7%)
2021-11-10T08:31:00.520+0000	[######..................] benchmark.NoBench	7.94GB/29.7GB (26.8%)
2021-11-10T08:31:03.519+0000	[######..................] benchmark.NoBench	7.96GB/29.7GB (26.8%)
2021-11-10T08:31:06.519+0000	[######..................] benchmark.NoBench	7.98GB/29.7GB (26.9%)
2021-11-10T08:31:09.519+0000	[######..................] benchmark.NoBench	7.99GB/29.7GB (26.9%)
2021-11-10T08:31:12.519+0000	[######..................] benchmark.NoBench	8.01GB/29.7GB (27.0%)
2021-11-10T08:31:15.520+0000	[######..................] benchmark.NoBench	8.03GB/29.7GB (27.0%)
2021-11-10T08:31:18.520+0000	[######..................] benchmark.NoBench	8.04GB/29.7GB (27.1%)
2021-11-10T08:31:21.519+0000	[######..................] benchmark.NoBench	8.06GB/29.7GB (27.2%)
2021-11-10T08:31:24.520+0000	[######..................] benchmark.NoBench	8.08GB/29.7GB (27.2%)
2021-11-10T08:31:27.519+0000	[######..................] benchmark.NoBench	8.09GB/29.7GB (27.3%)
2021-11-10T08:31:30.520+0000	[######..................] benchmark.NoBench	8.11GB/29.7GB (27.3%)
2021-11-10T08:31:33.519+0000	[######..................] benchmark.NoBench	8.13GB/29.7GB (27.4%)
2021-11-10T08:31:36.519+0000	[######..................] benchmark.NoBench	8.15GB/29.7GB (27.4%)
2021-11-10T08:31:39.523+0000	[######..................] benchmark.NoBench	8.16GB/29.7GB (27.5%)
2021-11-10T08:31:42.519+0000	[######..................] benchmark.NoBench	8.18GB/29.7GB (27.6%)
2021-11-10T08:31:45.519+0000	[######..................] benchmark.NoBench	8.20GB/29.7GB (27.6%)
2021-11-10T08:31:48.519+0000	[######..................] benchmark.NoBench	8.21GB/29.7GB (27.7%)
2021-11-10T08:31:51.528+0000	[######..................] benchmark.NoBench	8.23GB/29.7GB (27.7%)
2021-11-10T08:31:54.519+0000	[######..................] benchmark.NoBench	8.25GB/29.7GB (27.8%)
2021-11-10T08:31:57.519+0000	[######..................] benchmark.NoBench	8.26GB/29.7GB (27.8%)
2021-11-10T08:32:00.519+0000	[######..................] benchmark.NoBench	8.28GB/29.7GB (27.9%)
2021-11-10T08:32:03.524+0000	[######..................] benchmark.NoBench	8.30GB/29.7GB (28.0%)
